visitorId,session_Id,command_name,command_Id,command_category,command_subcategory,command_subcategory 2,allpaln_version,category 1,category 2,URL,timestamp,time_spent
51af6fb93c0b5ae9,1116714,Bew_3dma_besch,34330,MenuFunction,Actionbar,Konstruktion,2023,MF,Matten_3d,http://allplan/2023/MF/Matten_3d/Bew_3dma_besch,1709634999,48
51af6fb93c0b5ae9,1116714,Bew_3dma_besch,34330,MenuFunction,ElementContext,Konstruktion,2023,MF,Matten_3d,http://allplan/2023/MF/Matten_3d/Bew_3dma_besch,1709635047,19
51af6fb93c0b5ae9,1116714,Allg_verschieben,31008,MenuFunction,Menu,Konstruktion,2023,MF,Allgemein,http://allplan/2023/MF/Allgemein/Allg_verschieben,1709635066,11
51af6fb93c0b5ae9,1116714,Lkomen_undo,30828,MenuFunction,Menu,Konstruktion,2023,MF,Allgemein,http://allplan/2023/MF/Allgemein/Lkomen_undo,1709635077,5
51af6fb93c0b5ae9,1116714,Lkomen_undo,30828,MenuFunction,Menu,Konstruktion,2023,MF,Allgemein,http://allplan/2023/MF/Allgemein/Lkomen_undo,1709635082,4
51af6fb93c0b5ae9,1116714,Allg_verschieben,31008,MenuFunction,Actionbar,Konstruktion,2023,MF,Allgemein,http://allplan/2023/MF/Allgemein/Allg_verschieben,1709635086,51
51af6fb93c0b5ae9,1116714,Bew_3dma_besch,34330,MenuFunction,Menu,Konstruktion,2023,MF,Matten_3d,http://allplan/2023/MF/Matten_3d/Bew_3dma_besch,1709635137,32
51af6fb93c0b5ae9,1116714,Allg_loeschen,30823,MenuFunction,Menu,Konstruktion,2023,MF,Allgemein,http://allplan/2023/MF/Allgemein/Allg_loeschen,1709635169,13
51af6fb93c0b5ae9,1116714,Bew_3dma_besch,34330,MenuFunction,Menu,Konstruktion,2023,MF,Matten_3d,http://allplan/2023/MF/Matten_3d/Bew_3dma_besch,1709635182,41
51af6fb93c0b5ae9,1116714,Uvs_modify_section,30824,MenuFunction,ElementContext,Konstruktion,2023,MF,Unified_views_and_sections,http://allplan/2023/MF/Unified_views_and_sections/Uvs_modify_section,1709635223,23
51af6fb93c0b5ae9,1116714,Bew_3dma_besch,34330,MenuFunction,Actionbar,Konstruktion,2023,MF,Matten_3d,http://allplan/2023/MF/Matten_3d/Bew_3dma_besch,1709635246,46
51af6fb93c0b5ae9,1116714,Allg_verschieben,31008,MenuFunction,Menu,Konstruktion,2023,MF,Allgemein,http://allplan/2023/MF/Allgemein/Allg_verschieben,1709635292,9
51af6fb93c0b5ae9,1116714,Allg_loeschen,30823,MenuFunction,Menu,Konstruktion,2023,MF,Allgemein,http://allplan/2023/MF/Allgemein/Allg_loeschen,1709635301,10
51af6fb93c0b5ae9,1116714,Allg_verschieben,31008,MenuFunction,Menu,Konstruktion,2023,MF,Allgemein,http://allplan/2023/MF/Allgemein/Allg_verschieben,1709635311,42
51af6fb93c0b5ae9,1116714,Allg_loeschen,30823,MenuFunction,Menu,Konstruktion,2023,MF,Allgemein,http://allplan/2023/MF/Allgemein/Allg_loeschen,1709635353,50
51af6fb93c0b5ae9,1116714,Modify_section_body_definition,30829,MenuFunction,ElementContext,Konstruktion,2023,MF,Unified_views_and_sections,http://allplan/2023/MF/Unified_views_and_sections/Modify_section_body_definition,1709635403,6
51af6fb93c0b5ae9,1116714,Uvs_modify_section,30824,MenuFunction,ElementContext,Konstruktion,2023,MF,Unified_views_and_sections,http://allplan/2023/MF/Unified_views_and_sections/Uvs_modify_section,1709635409,35
51af6fb93c0b5ae9,1116714,Allg_verschieben,31008,MenuFunction,Menu,Konstruktion,2023,MF,Allgemein,http://allplan/2023/MF/Allgemein/Allg_verschieben,1709635444,16
51af6fb93c0b5ae9,1116714,Allg_verschieben,31008,MenuFunction,Actionbar,Konstruktion,2023,MF,Allgemein,http://allplan/2023/MF/Allgemein/Allg_verschieben,1709635460,23
51af6fb93c0b5ae9,1116714,Allg_loeschen,30823,MenuFunction,Menu,Konstruktion,2023,MF,Allgemein,http://allplan/2023/MF/Allgemein/Allg_loeschen,1709635483,6
51af6fb93c0b5ae9,1116714,Lkomen_takt,30808,MenuFunction,ElementContext,Konstruktion,2023,MF,Allgemein,http://allplan/2023/MF/Allgemein/Lkomen_takt,1709635489,27
51af6fb93c0b5ae9,1116714,Uvs_modify_section,30824,MenuFunction,ElementContext,Konstruktion,2023,MF,Unified_views_and_sections,http://allplan/2023/MF/Unified_views_and_sections/Uvs_modify_section,1709635516,10
51af6fb93c0b5ae9,1116714,Modify_section_body_definition,30829,MenuFunction,ElementContext,Konstruktion,2023,MF,Unified_views_and_sections,http://allplan/2023/MF/Unified_views_and_sections/Modify_section_body_definition,1709635526,4
51af6fb93c0b5ae9,1116714,Uvs_modify_section,30824,MenuFunction,ElementContext,Konstruktion,2023,MF,Unified_views_and_sections,http://allplan/2023/MF/Unified_views_and_sections/Uvs_modify_section,1709635530,30
51af6fb93c0b5ae9,1116714,Lkomen_takt,30808,MenuFunction,ElementContext,Konstruktion,2023,MF,Allgemein,http://allplan/2023/MF/Allgemein/Lkomen_takt,1709635560,26
51af6fb93c0b5ae9,1116714,Uvs_modify_section,30824,MenuFunction,ElementContext,Konstruktion,2023,MF,Unified_views_and_sections,http://allplan/2023/MF/Unified_views_and_sections/Uvs_modify_section,1709635586,15
51af6fb93c0b5ae9,1116714,Lkomen_takt,30808,MenuFunction,ElementContext,Konstruktion,2023,MF,Allgemein,http://allplan/2023/MF/Allgemein/Lkomen_takt,1709635601,10
51af6fb93c0b5ae9,1116714,Allg_punkt_modi,30944,MenuFunction,Actionbar,Konstruktion,2023,MF,Allgemein,http://allplan/2023/MF/Allgemein/Allg_punkt_modi,1709635611,11
51af6fb93c0b5ae9,1116714,Allg_loeschen,30823,MenuFunction,Menu,Konstruktion,2023,MF,Allgemein,http://allplan/2023/MF/Allgemein/Allg_loeschen,1709635622,4
51af6fb93c0b5ae9,1116714,Massl_versch,34137,MenuFunction,Menu,Konstruktion,2023,MF,Masslinie,http://allplan/2023/MF/Masslinie/Massl_versch,1709635626,7
51af6fb93c0b5ae9,1116714,Lkomen_elementinfo_spez,30839,MenuFunction,ElementContext,Konstruktion,2023,MF,Allgemein,http://allplan/2023/MF/Allgemein/Lkomen_elementinfo_spez,1709635633,6
51af6fb93c0b5ae9,1116714,Lkomen_elementinfo_spez,30839,MenuFunction,ElementContext,Konstruktion,2023,MF,Allgemein,http://allplan/2023/MF/Allgemein/Lkomen_elementinfo_spez,1709635639,12
51af6fb93c0b5ae9,1116714,Allg_loeschen,30823,MenuFunction,Actionbar,Konstruktion,2023,MF,Allgemein,http://allplan/2023/MF/Allgemein/Allg_loeschen,1709635651,17
51af6fb93c0b5ae9,1116714,Allg_verschieben,31008,MenuFunction,Menu,Konstruktion,2023,MF,Allgemein,http://allplan/2023/MF/Allgemein/Allg_verschieben,1709635668,44
51af6fb93c0b5ae9,1116714,Allg_loeschen,30823,MenuFunction,Actionbar,Konstruktion,2023,MF,Allgemein,http://allplan/2023/MF/Allgemein/Allg_loeschen,1709635712,6
51af6fb93c0b5ae9,1116714,Bew_ml_te,34031,MenuFunction,Menu,Konstruktion,2023,MF,Ru_bew_3d,http://allplan/2023/MF/Ru_bew_3d/Bew_ml_te,1709635718,23
51af6fb93c0b5ae9,1116714,Allg_loeschen,30823,MenuFunction,Menu,Konstruktion,2023,MF,Allgemein,http://allplan/2023/MF/Allgemein/Allg_loeschen,1709635741,4
51af6fb93c0b5ae9,1116714,Bew_ml_te,34031,MenuFunction,Menu,Konstruktion,2023,MF,Ru_bew_3d,http://allplan/2023/MF/Ru_bew_3d/Bew_ml_te,1709635745,89
51af6fb93c0b5ae9,1116714,Bew_ml_te,34031,MenuFunction,Actionbar,Konstruktion,2023,MF,Ru_bew_3d,http://allplan/2023/MF/Ru_bew_3d/Bew_ml_te,1709635834,85
51af6fb93c0b5ae9,1116714,Massl_normale,31124,MenuFunction,Menu,Konstruktion,2023,MF,Masslinie,http://allplan/2023/MF/Masslinie/Massl_normale,1709635919,33
51af6fb93c0b5ae9,1116714,Bew_auszug,34025,MenuFunction,Menu,Konstruktion,2023,MF,Ru_bew_3d,http://allplan/2023/MF/Ru_bew_3d/Bew_auszug,1709635952,26
51af6fb93c0b5ae9,1116714,Massl_normale,31124,MenuFunction,Menu,Konstruktion,2023,MF,Masslinie,http://allplan/2023/MF/Masslinie/Massl_normale,1709635978,23
51af6fb93c0b5ae9,1116714,Allg_verschieben,31008,MenuFunction,Menu,Konstruktion,2023,MF,Allgemein,http://allplan/2023/MF/Allgemein/Allg_verschieben,1709636001,11
51af6fb93c0b5ae9,1116714,Allg_loeschen,30823,MenuFunction,Menu,Konstruktion,2023,MF,Allgemein,http://allplan/2023/MF/Allgemein/Allg_loeschen,1709636012,8
51af6fb93c0b5ae9,1116714,Massl_add_mpkt,34033,MenuFunction,Menu,Konstruktion,2023,MF,Masslinie,http://allplan/2023/MF/Masslinie/Massl_add_mpkt,1709636020,31
51af6fb93c0b5ae9,1116714,Massl_normale,31124,MenuFunction,Menu,Konstruktion,2023,MF,Masslinie,http://allplan/2023/MF/Masslinie/Massl_normale,1709636051,3
51af6fb93c0b5ae9,1116714,Massl_sub_mpkt,34034,MenuFunction,Menu,Konstruktion,2023,MF,Masslinie,http://allplan/2023/MF/Masslinie/Massl_sub_mpkt,1709636054,32
51af6fb93c0b5ae9,1116714,Massl_sub_mpkt,34034,MenuFunction,Menu,Konstruktion,2023,MF,Masslinie,http://allplan/2023/MF/Masslinie/Massl_sub_mpkt,1709636086,2
51af6fb93c0b5ae9,1116714,Massl_sub_mpkt,34034,MenuFunction,Menu,Konstruktion,2023,MF,Masslinie,http://allplan/2023/MF/Masslinie/Massl_sub_mpkt,1709636088,4
51af6fb93c0b5ae9,1116714,Massl_add_mpkt,34033,MenuFunction,Menu,Konstruktion,2023,MF,Masslinie,http://allplan/2023/MF/Masslinie/Massl_add_mpkt,1709636092,35
51af6fb93c0b5ae9,1116714,Massl_modi_rpkt,34134,MenuFunction,Menu,Konstruktion,2023,MF,Masslinie,http://allplan/2023/MF/Masslinie/Massl_modi_rpkt,1709636127,23
51af6fb93c0b5ae9,1116714,Massl_versch,34137,MenuFunction,Menu,Konstruktion,2023,MF,Masslinie,http://allplan/2023/MF/Masslinie/Massl_versch,1709636150,21
51af6fb93c0b5ae9,1116714,Uvs_modify_section,30824,MenuFunction,ElementContext,Konstruktion,2023,MF,Unified_views_and_sections,http://allplan/2023/MF/Unified_views_and_sections/Uvs_modify_section,1709636171,55
51af6fb93c0b5ae9,1116714,Massl_normale,31124,MenuFunction,Actionbar,Konstruktion,2023,MF,Masslinie,http://allplan/2023/MF/Masslinie/Massl_normale,1709636226,39
51af6fb93c0b5ae9,1116714,Bew_auszug,34025,MenuFunction,Menu,Konstruktion,2023,MF,Ru_bew_3d,http://allplan/2023/MF/Ru_bew_3d/Bew_auszug,1709636265,32
51af6fb93c0b5ae9,1116714,Bew_p_mod,34032,MenuFunction,Actionbar,Konstruktion,2023,MF,Ru_bew_3d,http://allplan/2023/MF/Ru_bew_3d/Bew_p_mod,1709636297,11
51af6fb93c0b5ae9,1116714,Allg_loeschen,30823,MenuFunction,Menu,Konstruktion,2023,MF,Allgemein,http://allplan/2023/MF/Allgemein/Allg_loeschen,1709636308,9
51af6fb93c0b5ae9,1116714,Bew_auszug,34025,MenuFunction,Menu,Konstruktion,2023,MF,Ru_bew_3d,http://allplan/2023/MF/Ru_bew_3d/Bew_auszug,1709636317,32
51af6fb93c0b5ae9,1116714,Allg_loeschen,30823,MenuFunction,Menu,Konstruktion,2023,MF,Allgemein,http://allplan/2023/MF/Allgemein/Allg_loeschen,1709636349,50
51af6fb93c0b5ae9,1116714,Bew_auszug,34025,MenuFunction,Menu,Konstruktion,2023,MF,Ru_bew_3d,http://allplan/2023/MF/Ru_bew_3d/Bew_auszug,1709636399,54
51af6fb93c0b5ae9,1116714,Allg_verschieben,31008,MenuFunction,Menu,Konstruktion,2023,MF,Allgemein,http://allplan/2023/MF/Allgemein/Allg_verschieben,1709636453,1199
51af6fb93c0b5ae9,1116714,Massl_normale,31124,MenuFunction,Actionbar,Konstruktion,2023,MF,Masslinie,http://allplan/2023/MF/Masslinie/Massl_normale,1709637652,32
51af6fb93c0b5ae9,1116714,Lkomen_elementinfo_spez,30839,MenuFunction,ElementContext,Konstruktion,2023,MF,Allgemein,http://allplan/2023/MF/Allgemein/Lkomen_elementinfo_spez,1709637684,12
51af6fb93c0b5ae9,1116714,Allg_loeschen,30823,MenuFunction,Actionbar,Konstruktion,2023,MF,Allgemein,http://allplan/2023/MF/Allgemein/Allg_loeschen,1709637696,11
51af6fb93c0b5ae9,1116714,Allg_verschieben,31008,MenuFunction,Menu,Konstruktion,2023,MF,Allgemein,http://allplan/2023/MF/Allgemein/Allg_verschieben,1709637707,30
51af6fb93c0b5ae9,1116714,Bew_ml_te,34031,MenuFunction,Menu,Konstruktion,2023,MF,Ru_bew_3d,http://allplan/2023/MF/Ru_bew_3d/Bew_ml_te,1709637737,3
51af6fb93c0b5ae9,1116714,Bew_3dma_besch,34330,MenuFunction,Menu,Konstruktion,2023,MF,Matten_3d,http://allplan/2023/MF/Matten_3d/Bew_3dma_besch,1709637740,9
51af6fb93c0b5ae9,1116714,Allg_verschieben,31008,MenuFunction,Menu,Konstruktion,2023,MF,Allgemein,http://allplan/2023/MF/Allgemein/Allg_verschieben,1709637749,40
51af6fb93c0b5ae9,1116714,Modify_section_body_definition,30829,MenuFunction,ElementContext,Konstruktion,2023,MF,Unified_views_and_sections,http://allplan/2023/MF/Unified_views_and_sections/Modify_section_body_definition,1709637789,14
51af6fb93c0b5ae9,1116714,Allg_verschieben,31008,MenuFunction,Actionbar,Konstruktion,2023,MF,Allgemein,http://allplan/2023/MF/Allgemein/Allg_verschieben,1709637803,3
51af6fb93c0b5ae9,1116714,Allg_loeschen,30823,MenuFunction,Menu,Konstruktion,2023,MF,Allgemein,http://allplan/2023/MF/Allgemein/Allg_loeschen,1709637806,3
51af6fb93c0b5ae9,1116714,Lkomen_undo,30828,MenuFunction,Menu,Konstruktion,2023,MF,Allgemein,http://allplan/2023/MF/Allgemein/Lkomen_undo,1709637809,2
51af6fb93c0b5ae9,1116714,Allg_loeschen,30823,MenuFunction,Actionbar,Konstruktion,2023,MF,Allgemein,http://allplan/2023/MF/Allgemein/Allg_loeschen,1709637811,9
51af6fb93c0b5ae9,1116714,Lkomen_takt,30808,MenuFunction,ElementContext,Konstruktion,2023,MF,Allgemein,http://allplan/2023/MF/Allgemein/Lkomen_takt,1709637820,46
51af6fb93c0b5ae9,1116714,Lkomen_takt,30808,MenuFunction,ElementContext,Konstruktion,2023,MF,Allgemein,http://allplan/2023/MF/Allgemein/Lkomen_takt,1709637866,23
51af6fb93c0b5ae9,1086813,Allplan Start,30119,Internal,Menu,Internal,2023,MF,Internal,http://allplan/2023/MF/Internal/Allplan_Start,1709186650,7
51af6fb93c0b5ae9,1086813,Filevw_last_project_2,30868,MenuFunction,Menu,Konstruktion,2023,MF,Allgemein,http://allplan/2023/MF/Allgemein/Filevw_last_project_2,1709186657,174
51af6fb93c0b5ae9,1086813,Lkomen_umschalt_plan_tb,30809,MenuFunction,Menu,Planplot,2023,MF,Allgemein,http://allplan/2023/MF/Allgemein/Lkomen_umschalt_plan_tb,1709186831,149
51af6fb93c0b5ae9,1086813,Allg_loeschen,30823,MenuFunction,Actionbar,Konstruktion,2023,MF,Allgemein,http://allplan/2023/MF/Allgemein/Allg_loeschen,1709186980,21
51af6fb93c0b5ae9,1086813,Allg_kopie,30926,MenuFunction,Menu,Konstruktion,2023,MF,Allgemein,http://allplan/2023/MF/Allgemein/Allg_kopie,1709187001,16
51af6fb93c0b5ae9,1086813,Allg_loeschen,30823,MenuFunction,Actionbar,Konstruktion,2023,MF,Allgemein,http://allplan/2023/MF/Allgemein/Allg_loeschen,1709187017,6
51af6fb93c0b5ae9,1086813,Lkomen_undo,30828,MenuFunction,Menu,Konstruktion,2023,MF,Allgemein,http://allplan/2023/MF/Allgemein/Lkomen_undo,1709187023,2
51af6fb93c0b5ae9,1086813,Allg_loeschen,30823,MenuFunction,Actionbar,Konstruktion,2023,MF,Allgemein,http://allplan/2023/MF/Allgemein/Allg_loeschen,1709187025,8
51af6fb93c0b5ae9,1086813,Allg_verschieben,31008,MenuFunction,Menu,Konstruktion,2023,MF,Allgemein,http://allplan/2023/MF/Allgemein/Allg_verschieben,1709187033,8
51af6fb93c0b5ae9,1086813,Allg_verschieben,31008,MenuFunction,Actionbar,Konstruktion,2023,MF,Allgemein,http://allplan/2023/MF/Allgemein/Allg_verschieben,1709187041,19
51af6fb93c0b5ae9,1086813,Bew_ml_te,34031,MenuFunction,Menu,Konstruktion,2023,MF,Ru_bew_3d,http://allplan/2023/MF/Ru_bew_3d/Bew_ml_te,1709187060,29
51af6fb93c0b5ae9,1086813,Allg_verschieben,31008,MenuFunction,Menu,Konstruktion,2023,MF,Allgemein,http://allplan/2023/MF/Allgemein/Allg_verschieben,1709187089,43
51af6fb93c0b5ae9,1086813,Bew_ml_te,34031,MenuFunction,Menu,Konstruktion,2023,MF,Ru_bew_3d,http://allplan/2023/MF/Ru_bew_3d/Bew_ml_te,1709187132,26
51af6fb93c0b5ae9,1086813,3d_ko_ar_3d_wandel,30928,MenuFunction,Menu,Konstruktion,2023,MF,3d,http://allplan/2023/MF/3d/3d_ko_ar_3d_wandel,1709187158,7
51af6fb93c0b5ae9,1086813,Allg_loeschen,30823,MenuFunction,Actionbar,Konstruktion,2023,MF,Allgemein,http://allplan/2023/MF/Allgemein/Allg_loeschen,1709187165,3
51af6fb93c0b5ae9,1086813,Bew_ml_te,34031,MenuFunction,Menu,Konstruktion,2023,MF,Ru_bew_3d,http://allplan/2023/MF/Ru_bew_3d/Bew_ml_te,1709187168,41
51af6fb93c0b5ae9,1086813,Allg_loeschen,30823,MenuFunction,Menu,Konstruktion,2023,MF,Allgemein,http://allplan/2023/MF/Allgemein/Allg_loeschen,1709187209,61
51af6fb93c0b5ae9,1086813,Bew_ml_te,34031,MenuFunction,Menu,Konstruktion,2023,MF,Ru_bew_3d,http://allplan/2023/MF/Ru_bew_3d/Bew_ml_te,1709187270,214
51af6fb93c0b5ae9,1086813,Allg_loeschen,30823,MenuFunction,Menu,Konstruktion,2023,MF,Allgemein,http://allplan/2023/MF/Allgemein/Allg_loeschen,1709187484,79
51af6fb93c0b5ae9,1086813,Allg_verschieben,31008,MenuFunction,Menu,Konstruktion,2023,MF,Allgemein,http://allplan/2023/MF/Allgemein/Allg_verschieben,1709187563,45
51af6fb93c0b5ae9,1086813,Allg_loeschen,30823,MenuFunction,Menu,Konstruktion,2023,MF,Allgemein,http://allplan/2023/MF/Allgemein/Allg_loeschen,1709187608,24
51af6fb93c0b5ae9,1086813,Allg_verschieben,31008,MenuFunction,Menu,Konstruktion,2023,MF,Allgemein,http://allplan/2023/MF/Allgemein/Allg_verschieben,1709187632,12
51af6fb93c0b5ae9,1086813,Allg_kopie,30926,MenuFunction,Menu,Konstruktion,2023,MF,Allgemein,http://allplan/2023/MF/Allgemein/Allg_kopie,1709187644,13
51af6fb93c0b5ae9,1086813,Allg_verschieben,31008,MenuFunction,Actionbar,Konstruktion,2023,MF,Allgemein,http://allplan/2023/MF/Allgemein/Allg_verschieben,1709187657,25
51af6fb93c0b5ae9,1086813,Allg_kopie,30926,MenuFunction,Menu,Konstruktion,2023,MF,Allgemein,http://allplan/2023/MF/Allgemein/Allg_kopie,1709187682,20
51af6fb93c0b5ae9,1086813,Allg_loeschen,30823,MenuFunction,Actionbar,Konstruktion,2023,MF,Allgemein,http://allplan/2023/MF/Allgemein/Allg_loeschen,1709187702,5
51af6fb93c0b5ae9,1086813,Allg_verschieben,31008,MenuFunction,Menu,Konstruktion,2023,MF,Allgemein,http://allplan/2023/MF/Allgemein/Allg_verschieben,1709187707,11
51af6fb93c0b5ae9,1086813,Allg_kopie,30926,MenuFunction,Menu,Konstruktion,2023,MF,Allgemein,http://allplan/2023/MF/Allgemein/Allg_kopie,1709187718,17
51af6fb93c0b5ae9,1086813,Allg_loeschen,30823,MenuFunction,Actionbar,Konstruktion,2023,MF,Allgemein,http://allplan/2023/MF/Allgemein/Allg_loeschen,1709187735,4
51af6fb93c0b5ae9,1086813,Allg_verschieben,31008,MenuFunction,Menu,Konstruktion,2023,MF,Allgemein,http://allplan/2023/MF/Allgemein/Allg_verschieben,1709187739,14
51af6fb93c0b5ae9,1086813,Bew_ml_te,34031,MenuFunction,Menu,Konstruktion,2023,MF,Ru_bew_3d,http://allplan/2023/MF/Ru_bew_3d/Bew_ml_te,1709187753,136
51af6fb93c0b5ae9,1086813,Allg_verschieben,31008,MenuFunction,Menu,Konstruktion,2023,MF,Allgemein,http://allplan/2023/MF/Allgemein/Allg_verschieben,1709187889,77
51af6fb93c0b5ae9,1086813,Bew_ml_te,34031,MenuFunction,Menu,Konstruktion,2023,MF,Ru_bew_3d,http://allplan/2023/MF/Ru_bew_3d/Bew_ml_te,1709187966,72
51af6fb93c0b5ae9,1086813,Allg_loeschen,30823,MenuFunction,Menu,Konstruktion,2023,MF,Allgemein,http://allplan/2023/MF/Allgemein/Allg_loeschen,1709188038,31
51af6fb93c0b5ae9,1086813,Lkomen_undo,30828,MenuFunction,Menu,Konstruktion,2023,MF,Allgemein,http://allplan/2023/MF/Allgemein/Lkomen_undo,1709188069,3
51af6fb93c0b5ae9,1086813,Lkomen_undo,30828,MenuFunction,Menu,Konstruktion,2023,MF,Allgemein,http://allplan/2023/MF/Allgemein/Lkomen_undo,1709188072,1
51af6fb93c0b5ae9,1086813,Lkomen_undo,30828,MenuFunction,Menu,Konstruktion,2023,MF,Allgemein,http://allplan/2023/MF/Allgemein/Lkomen_undo,1709188073,3
51af6fb93c0b5ae9,1086813,Lkomen_redo,31024,MenuFunction,Menu,Konstruktion,2023,MF,Allgemein,http://allplan/2023/MF/Allgemein/Lkomen_redo,1709188076,5
51af6fb93c0b5ae9,1086813,Allg_verschieben,31008,MenuFunction,Actionbar,Konstruktion,2023,MF,Allgemein,http://allplan/2023/MF/Allgemein/Allg_verschieben,1709188081,31
51af6fb93c0b5ae9,1086813,Bew_ml_te,34031,MenuFunction,Menu,Konstruktion,2023,MF,Ru_bew_3d,http://allplan/2023/MF/Ru_bew_3d/Bew_ml_te,1709188112,24
51af6fb93c0b5ae9,1086813,Allg_verschieben,31008,MenuFunction,Menu,Konstruktion,2023,MF,Allgemein,http://allplan/2023/MF/Allgemein/Allg_verschieben,1709188136,67
51af6fb93c0b5ae9,1086813,Allg_loeschen,30823,MenuFunction,Menu,Konstruktion,2023,MF,Allgemein,http://allplan/2023/MF/Allgemein/Allg_loeschen,1709188203,86
51af6fb93c0b5ae9,1086813,Allg_kopie,30926,MenuFunction,Menu,Konstruktion,2023,MF,Allgemein,http://allplan/2023/MF/Allgemein/Allg_kopie,1709188289,36
51af6fb93c0b5ae9,1086813,Allg_loeschen,30823,MenuFunction,Actionbar,Konstruktion,2023,MF,Allgemein,http://allplan/2023/MF/Allgemein/Allg_loeschen,1709188325,24
51af6fb93c0b5ae9,1086813,Kons_linie,30837,MenuFunction,Menu,Konstruktion,2023,MF,Konstruktion,http://allplan/2023/MF/Konstruktion/Kons_linie,1709188349,23
51af6fb93c0b5ae9,1086813,Allg_loeschen,30823,MenuFunction,Menu,Konstruktion,2023,MF,Allgemein,http://allplan/2023/MF/Allgemein/Allg_loeschen,1709188372,19
51af6fb93c0b5ae9,1086813,Allg_verschieben,31008,MenuFunction,Menu,Konstruktion,2023,MF,Allgemein,http://allplan/2023/MF/Allgemein/Allg_verschieben,1709188391,6
51af6fb93c0b5ae9,1086813,Allg_verschieben,31008,MenuFunction,Menu,Konstruktion,2023,MF,Allgemein,http://allplan/2023/MF/Allgemein/Allg_verschieben,1709188397,70
51af6fb93c0b5ae9,1086813,Allg_loeschen,30823,MenuFunction,Menu,Konstruktion,2023,MF,Allgemein,http://allplan/2023/MF/Allgemein/Allg_loeschen,1709188467,14
51af6fb93c0b5ae9,1086813,Allg_spiegeln_kop,30943,MenuFunction,Menu,Konstruktion,2023,MF,Allgemein,http://allplan/2023/MF/Allgemein/Allg_spiegeln_kop,1709188481,13
51af6fb93c0b5ae9,1086813,Allg_loeschen,30823,MenuFunction,Menu,Konstruktion,2023,MF,Allgemein,http://allplan/2023/MF/Allgemein/Allg_loeschen,1709188494,14
51af6fb93c0b5ae9,1086813,Allg_kopie,30926,MenuFunction,Menu,Konstruktion,2023,MF,Allgemein,http://allplan/2023/MF/Allgemein/Allg_kopie,1709188508,44
51af6fb93c0b5ae9,1086813,Allg_loeschen,30823,MenuFunction,Actionbar,Konstruktion,2023,MF,Allgemein,http://allplan/2023/MF/Allgemein/Allg_loeschen,1709188552,43
51af6fb93c0b5ae9,1086813,Allg_loeschen,30823,MenuFunction,Menu,Konstruktion,2023,MF,Allgemein,http://allplan/2023/MF/Allgemein/Allg_loeschen,1709188595,133
51af6fb93c0b5ae9,1086813,Allg_kopie,30926,MenuFunction,Menu,Konstruktion,2023,MF,Allgemein,http://allplan/2023/MF/Allgemein/Allg_kopie,1709188728,17
51af6fb93c0b5ae9,1086813,Allg_spiegeln_kop,30943,MenuFunction,Actionbar,Konstruktion,2023,MF,Allgemein,http://allplan/2023/MF/Allgemein/Allg_spiegeln_kop,1709188745,23
51af6fb93c0b5ae9,1086813,Bew_ml_te,34031,MenuFunction,Menu,Konstruktion,2023,MF,Ru_bew_3d,http://allplan/2023/MF/Ru_bew_3d/Bew_ml_te,1709188768,70
51af6fb93c0b5ae9,1086813,Allg_loeschen,30823,MenuFunction,Menu,Konstruktion,2023,MF,Allgemein,http://allplan/2023/MF/Allgemein/Allg_loeschen,1709188838,4
51af6fb93c0b5ae9,1086813,Bew_ml_te,34031,MenuFunction,Menu,Konstruktion,2023,MF,Ru_bew_3d,http://allplan/2023/MF/Ru_bew_3d/Bew_ml_te,1709188842,12
51af6fb93c0b5ae9,1086813,Allg_loeschen,30823,MenuFunction,Menu,Konstruktion,2023,MF,Allgemein,http://allplan/2023/MF/Allgemein/Allg_loeschen,1709188854,14
51af6fb93c0b5ae9,1086813,Bew_ml_te,34031,MenuFunction,Menu,Konstruktion,2023,MF,Ru_bew_3d,http://allplan/2023/MF/Ru_bew_3d/Bew_ml_te,1709188868,181
51af6fb93c0b5ae9,1086813,Allg_loeschen,30823,MenuFunction,Menu,Konstruktion,2023,MF,Allgemein,http://allplan/2023/MF/Allgemein/Allg_loeschen,1709189049,2
51af6fb93c0b5ae9,1086813,Allg_kopie,30926,MenuFunction,Menu,Konstruktion,2023,MF,Allgemein,http://allplan/2023/MF/Allgemein/Allg_kopie,1709189051,102
51af6fb93c0b5ae9,1086813,Allg_loeschen,30823,MenuFunction,Actionbar,Konstruktion,2023,MF,Allgemein,http://allplan/2023/MF/Allgemein/Allg_loeschen,1709189153,11
51af6fb93c0b5ae9,1086813,Allg_kopie,30926,MenuFunction,Menu,Konstruktion,2023,MF,Allgemein,http://allplan/2023/MF/Allgemein/Allg_kopie,1709189164,12
51af6fb93c0b5ae9,1086813,Allg_kopie,30926,MenuFunction,Actionbar,Konstruktion,2023,MF,Allgemein,http://allplan/2023/MF/Allgemein/Allg_kopie,1709189176,22
51af6fb93c0b5ae9,1086813,Allg_loeschen,30823,MenuFunction,Actionbar,Konstruktion,2023,MF,Allgemein,http://allplan/2023/MF/Allgemein/Allg_loeschen,1709189198,8
51af6fb93c0b5ae9,1086813,Allg_spiegeln_kop,30943,MenuFunction,Menu,Konstruktion,2023,MF,Allgemein,http://allplan/2023/MF/Allgemein/Allg_spiegeln_kop,1709189206,20
